"dx=0.05 over [-20,20]"
max N: 10000
ln N,ln sigma 1,ln sigma 2,ln sigma 3
7.27862894232,-3.73716766164,-3.24680061264,-3.66039650494
7.27931883541,-3.73693401122,-3.24733950179,-3.66108635669
7.28000825288,-3.73697110439,-3.24800366548,-3.66172481104
7.28069719538,-3.73765888385,-3.24869208337,-3.66082805602
7.28138566357,-3.73775934966,-3.24932827947,-3.66125135863
7.28207365809,-3.73503811588,-3.24997749605,-3.66152549545
7.28276117961,-3.73567812394,-3.25052029075,-3.66220830327
7.28344822876,-3.73634390921,-3.25112364167,-3.66277181523
7.2841348062,-3.73697115722,-3.25174645836,-3.66339457897
7.28482091257,-3.73733570518,-3.25242983382,-3.66398080875
7.28550654852,-3.7379531318,-3.25296936507,-3.66465900845
7.2861917147,-3.73857914875,-3.25359553626,-3.66521012758
7.28687641175,-3.73716886822,-3.25427357341,-3.66486497627
7.28756064031,-3.73785293402,-3.25491345037,-3.6655290009
7.28824440102,-3.73853596948,-3.25558087452,-3.66597186427
7.28892769452,-3.73800705681,-3.25618234286,-3.66665063923
7.28961052145,-3.73868455759,-3.25685573156,-3.66713904415
7.29029288245,-3.73914418325,-3.2574130089,-3.66754752365
7.29097477814,-3.73934974504,-3.25795670577,-3.6682293779
7.29165620917,-3.73930380457,-3.25858755803,-3.66889311938
7.29233717617,-3.73870467399,-3.25916984253,-3.66956920907
7.29301767977,-3.73903166551,-3.2598097045,-3.67005870256
7.2936977206,-3.7395345993,-3.2603545773,-3.67073839997
7.29437729929,-3.73930194113,-3.26088985684,-3.67140568367
7.29505641646,-3.73997606584,-3.26147832533,-3.67208181371
7.29573507275,-3.7406502033,-3.26116458231,-3.66787823201
7.29641326877,-3.74059646296,-3.26177946337,-3.66841192465
7.29709100516,-3.74119093244,-3.26243849403,-3.66877843642
7.29776828253,-3.7415689294,-3.26282207805,-3.66877185168
7.29844510151,-3.74223984196,-3.26335523273,-3.66944640008
7.29912146271,-3.74285150935,-3.26392922306,-3.66987177809
7.29979736676,-3.74254519335,-3.26436313395,-3.66560024993
7.30047281427,-3.74306486146,-3.26489586606,-3.66627561353
7.30114780586,-3.7417454949,-3.26542647944,-3.66694984541
7.30182234214,-3.74241898394,-3.26595272502,-3.6676210543
7.30249642373,-3.74308251109,-3.26648134572,-3.66829227113
7.30317005124,-3.74374349825,-3.26687917436,-3.66846944983
7.30384322528,-3.74441390457,-3.26750897476,-3.66896730347
7.30451594646,-3.74506948722,-3.26805943444,-3.6695958141
7.30518821539,-3.74565451955,-3.26865177284,-3.66921644752
7.30586003268,-3.74622510721,-3.26928752295,-3.66945804416
7.30653139894,-3.74567991904,-3.26988022195,-3.66997455162
7.30720231476,-3.74634826852,-3.27051608384,-3.66990270351
7.30787278076,-3.74701558227,-3.27115663151,-3.67016995623
7.30854279754,-3.74767565461,-3.27171890335,-3.67081203897
7.30921236569,-3.74817841095,-3.27237028817,-3.67086054125
7.30988148582,-3.74884516624,-3.27298916136,-3.67149326613
7.31055015853,-3.74951201956,-3.27353411418,-3.67215384987
7.31121838442,-3.74980548444,-3.27411427825,-3.67243907928
7.31188616408,-3.75046642905,-3.27463381074,-3.67310682141
7.3125534981,-3.75112914034,-3.27528007575,-3.67377410899
7.31322038709,-3.75176974444,-3.27594680771,-3.67444014653
7.31388683163,-3.75240434542,-3.27660020593,-3.67479520582
7.31455283232,-3.75296158165,-3.27719757324,-3.675148717
7.31521838975,-3.75345884206,-3.27779075465,-3.67565026092
7.31588350451,-3.75396611369,-3.27838629688,-3.67630745654
7.31654817718,-3.75461992885,-3.27899350739,-3.67662614807
7.31721240836,-3.7541874933,-3.27956467502,-3.67722876307
7.31787619863,-3.75483249959,-3.28018919744,-3.6778073262
7.31853954857,-3.75549258094,-3.27701231961,-3.67700524224
7.31920245877,-3.75611467094,-3.27666809084,-3.6775345993
7.31986492981,-3.7567602408,-3.27719250343,-3.67819484553
7.32052696227,-3.75741867136,-3.27599233833,-3.67712592513
7.32118855674,-3.75805837322,-3.27652154478,-3.67776541466
7.32184971379,-3.75855418902,-3.27705361943,-3.67841915748
7.322510434,-3.75897959509,-3.27769876313,-3.67894119808
7.32317071794,-3.75805408068,-3.27832346064,-3.6792988618
7.3238305662,-3.75465004157,-3.27885198499,-3.6799570365
7.32448997935,-3.75500363442,-3.27950666799,-3.68002739974
7.32514895796,-3.75355713045,-3.2800857957,-3.68055313841
7.3258075026,-3.75216974397,-3.28060926714,-3.68121131835
7.32646561384,-3.75263463377,-3.28118854165,-3.68185824147
7.32712329226,-3.75329230457,-3.28179740715,-3.68248277476
7.32778053842,-3.75216157628,-3.28231616755,-3.68256683706
7.3284373529,-3.75197304248,-3.28294385141,-3.68313817303
7.32909373625,-3.75144976841,-3.28278366241,-3.68371099242
7.32974968904,-3.7521056802,-3.28343813672,-3.68394169839
7.33040521184,-3.75213564104,-3.28408365218,-3.68430544092
7.33106030522,-3.75277074206,-3.28467134397,-3.68489422405
7.33171496973,-3.75341206806,-3.28506690006,-3.684688177
7.33236920593,-3.75304334656,-3.28566001938,-3.68520307864
7.33302301439,-3.75367471906,-3.28625975762,-3.68571127274
7.33367639566,-3.75432766416,-3.28688908195,-3.68609094023
7.3343293503,-3.75495951934,-3.28753140639,-3.68598750264
7.33498187887,-3.75561196028,-3.28813990898,-3.68644799777
7.33563398193,-3.75613989512,-3.28861704536,-3.68673082871
7.33628566002,-3.75609514539,-3.28892274733,-3.68735550041
7.33693691371,-3.75669641141,-3.28796834519,-3.6875975625
7.33758774354,-3.75729696828,-3.28856188059,-3.68758595044
7.33823815007,-3.75636706226,-3.28909459434,-3.6882169606
7.33888813384,-3.75669958987,-3.28974357479,-3.68886210225
7.33953769541,-3.75734333518,-3.2903928228,-3.68948294015
7.34018683532,-3.7579522272,-3.29098580773,-3.68809232654
7.34083555412,-3.75859302883,-3.29154451198,-3.68851817301
7.34148385236,-3.75921581872,-3.29217313574,-3.68915249738
7.34213173058,-3.75986035011,-3.2928206833,-3.68967651501
7.34277918933,-3.76040853495,-3.29343615554,-3.6902943491
7.34342622915,-3.75935560301,-3.29387842803,-3.69079502809
7.34407285057,-3.75998641149,-3.29440192301,-3.69141418185
7.34471905415,-3.76060032239,-3.29480955813,-3.6913279886
7.34536484042,-3.76118355062,-3.29545096137,-3.69195952112
7.34601020991,-3.76173281253,-3.29606289946,-3.6922737664
7.34665516318,-3.76237755444,-3.29661030878,-3.69291867858
7.34729970074,-3.76298043639,-3.29712099908,-3.6935619482
7.34794382315,-3.76362131852,-3.29763181736,-3.69417809802
7.34858753093,-3.76425403726,-3.29500894577,-3.69457108545
7.34923082461,-3.76439121967,-3.29551685455,-3.6951986322
7.34987370474,-3.76503343087,-3.2961355699,-3.69548449677
7.35051617183,-3.76323426407,-3.29672676237,-3.69570546411
7.35115822643,-3.76387631457,-3.29660131984,-3.69628944377
7.35179986906,-3.76451421044,-3.29710067158,-3.69693105448
7.35244110024,-3.76488109854,-3.29760436084,-3.69757200076
7.35308192052,-3.76551322078,-3.29793405002,-3.69786345423
7.3537223304,-3.76615347768,-3.29684335734,-3.69795220554
7.35436233042,-3.76653378604,-3.29733814526,-3.69859157143
7.35500192111,-3.7671731476,-3.29788975048,-3.6992173921
7.35564110297,-3.76763231948,-3.29852825943,-3.69975795528
7.35627987655,-3.76825589629,-3.29903926025,-3.70039648051
7.35691824236,-3.76889330397,-3.29962281637,-3.70075437854
7.35755620091,-3.76950715113,-3.30012804291,-3.70137393014
7.35819375273,-3.76985502331,-3.30071559396,-3.70200706023
7.35883089834,-3.76945900151,-3.30121120674,-3.70264003856
7.35946763826,-3.7692415311,-3.30183229247,-3.70320314175
7.36010397299,-3.76983949782,-3.30244480178,-3.70381504846
7.36073990306,-3.77034701304,-3.30302069103,-3.70440940378
7.36137542898,-3.77038225253,-3.30364993622,-3.70241858395
7.36201055126,-3.7708362594,-3.30426568932,-3.70260261346
7.36264527042,-3.77146309259,-3.30476920509,-3.70323727904
7.36327958696,-3.77209528932,-3.30536398463,-3.7035975515
7.36391350141,-3.77272917042,-3.30587892671,-3.7039880946
7.36454701426,-3.77334928924,-3.29679502736,-3.7046070536
7.36518012602,-3.77398189314,-3.29730290961,-3.70524009446
7.36581283721,-3.77449240581,-3.2942028962,-3.70586889074
7.36644514833,-3.774161938,-3.29482553832,-3.70612786622
7.36707705988,-3.77051628678,-3.29544885895,-3.70640924853
7.36770857237,-3.77114778126,-3.29594273398,-3.70704050222
7.36833968631,-3.77164824871,-3.29646023539,-3.70764050189
7.36897040219,-3.77057305175,-3.29645238489,-3.70779478346
7.36960072053,-3.77106029199,-3.29707691863,-3.7077858098
7.37023064181,-3.77155357683,-3.29756476219,-3.70841572845
7.37086016654,-3.77192314878,-3.29809075679,-3.70890322576
7.37148929521,-3.77255113043,-3.29859239832,-3.70950920525
7.37211802834,-3.77317961836,-3.2990710724,-3.71000717435
7.3727463664,-3.77378809784,-3.29887570212,-3.71063332399
7.37337430991,-3.77438414211,-3.29938888152,-3.71115595949
7.37400185935,-3.774993058,-3.29998938061,-3.71178274873
7.37462901522,-3.77561927064,-3.30061102927,-3.7118869911
7.37525577801,-3.77448355968,-3.30110251496,-3.71251133548
7.37588214822,-3.77504130786,-3.30149182046,-3.71229996837
7.37650812633,-3.77566465223,-3.30204815498,-3.71291525844
7.37713371283,-3.77628338767,-3.30261043603,-3.71340092707
7.37775890823,-3.77668045697,-3.30309592631,-3.71402226222
7.378383713,-3.77730482099,-3.30370865767,-3.71369675258
7.37900812763,-3.77242973184,-3.3041933677,-3.71432116425
7.37963215261,-3.77305273747,-3.30467812872,-3.7149446418
7.38025578843,-3.77302079344,-3.30527899627,-3.71551005489
7.38087903556,-3.77363827321,-3.30581929322,-3.7161327972
7.38150189451,-3.77374847998,-3.30635134758,-3.71673990866
7.38212436574,-3.77427128146,-3.30695106122,-3.71730692113
7.38274644974,-3.77488438505,-3.30755574068,-3.7179200715
7.38336814699,-3.77442838839,-3.30804083118,-3.71853646516
7.38398945798,-3.77504969384,-3.30859198056,-3.71890509744
7.38461038318,-3.77557872408,-3.30919994518,-3.719514338
7.38523092307,-3.77605586892,-3.30978215295,-3.71997464098
7.38585107813,-3.77667462685,-3.31029283465,-3.72053478636
7.38647084883,-3.77729077049,-3.31077580534,-3.72115421508
7.38709023566,-3.77255220999,-3.30948731744,-3.72056920799
7.38770923908,-3.77316954608,-3.31002298671,-3.72118735276
7.38832785958,-3.77320185457,-3.31063957563,-3.72173295472
7.38894609762,-3.77370838373,-3.31112488969,-3.72233826707
7.38956395368,-3.77432449502,-3.31174217455,-3.72293141788
7.39018142823,-3.77494171612,-3.31229745919,-3.72327444582
7.39079852174,-3.77545851,-3.31262112845,-3.72389112008
7.39141523468,-3.77595486497,-3.31320406661,-3.72442593736
7.39203156751,-3.7753857268,-3.31381372333,-3.72501285135
7.39264752072,-3.77597192989,-3.31435010429,-3.72552192436
7.39326309476,-3.77649085234,-3.31482743405,-3.72613725547
7.39387829011,-3.77677479624,-3.31543777808,-3.72674603469
7.39449310722,-3.77737760569,-3.31593896194,-3.72713394082
7.39510754656,-3.77797231261,-3.31653669279,-3.72774199857
7.3957216086,-3.7785856702,-3.31714953016,-3.72759159452
7.3963352938,-3.77919890299,-3.31674403185,-3.72793343765
7.39694860262,-3.77981115225,-3.31721836245,-3.72854674645
7.39756153552,-3.77999351845,-3.31776536779,-3.72915027169
7.39817409297,-3.78039838261,-3.31826569945,-3.72974425223
7.39878627542,-3.78099956219,-3.31874065504,-3.73035635447
7.39939808333,-3.78112934701,-3.3193018364,-3.73007389276
7.40000951716,-3.78151696302,-3.319784049,-3.73068435842
7.40062057737,-3.78210194757,-3.32029921613,-3.731286522
7.40123126441,-3.7826905071,-3.31604111406,-3.73038557742
7.40184157874,-3.78329971926,-3.31658478363,-3.73001432737
7.40245152082,-3.78390290716,-3.31708356501,-3.7306061072
7.40306109109,-3.78432901315,-3.31769139984,-3.73121377763
7.40367029001,-3.78482438387,-3.31687984141,-3.73053924303
7.40427911804,-3.78521549227,-3.31735443628,-3.73114483198
7.40488757562,-3.78558458742,-3.31792040758,-3.73129566733
7.4054956632,-3.78573828147,-3.31839190689,-3.73190235745
7.40610338124,-3.78634347186,-3.31893393803,-3.73249190502
7.40671073018,-3.78660629934,-3.3195408809,-3.73291792173
7.40731771047,-3.78595243682,-3.3201345234,-3.73321125632
7.40792432256,-3.78647968544,-3.31774027444,-3.7336294979
7.40853056689,-3.78706527853,-3.31551177398,-3.73132908546
7.40913644392,-3.78077734015,-3.3161062967,-3.73091929995
7.40974195408,-3.78133381414,-3.31657582473,-3.73152063251
7.41034709782,-3.78193076647,-3.31674739696,-3.73192183898
7.41095187558,-3.78253541874,-3.31733165175,-3.73105790689
7.41155628781,-3.78298157841,-3.31792624052,-3.72786633353
7.41216033495,-3.78358549429,-3.3185302602,-3.72745358919
7.41276401743,-3.78416911134,-3.31910849079,-3.72778273258
7.4133673357,-3.78438821163,-3.3196663282,-3.72837827618
7.41397029019,-3.78498966497,-3.3201336209,-3.72898111598
7.41457288135,-3.785510545,-3.32069746526,-3.72956764505
7.41517510961,-3.78611275512,-3.32127128062,-3.72944875033
7.41577697542,-3.78671018481,-3.3217393879,-3.73004879934
7.41637847919,-3.78729559913,-3.32220568058,-3.73065014302
7.41697962138,-3.78789624798,-3.32268232595,-3.73125054372
7.41758040241,-3.7884894033,-3.32314759617,-3.73185131598
7.41818082273,-3.78581479535,-3.32370335422,-3.7324516538
7.41878088275,-3.78548253789,-3.32419815648,-3.73304531901
7.41938058292,-3.78538995872,-3.32410426279,-3.73344042569
7.41997992366,-3.78556234476,-3.32467526124,-3.73402420507
7.42057890541,-3.7857292404,-3.32513926803,-3.73461951954
7.4211775286,-3.78631558087,-3.32568184102,-3.73500661879
7.42177579364,-3.78684663529,-3.32622778205,-3.73558619663
7.42237370099,-3.78684330098,-3.32670135405,-3.73618068522
7.42297125105,-3.78734443363,-3.3271638801,-3.73677822881
7.42356844426,-3.78792982329,-3.32763009505,-3.73737268708
7.42416528104,-3.78848359173,-3.32757567115,-3.73768660896
7.42476176182,-3.78906423934,-3.32782068772,-3.73825897947
7.42535788703,-3.78965978406,-3.32829828705,-3.73885232641
7.42595365708,-3.79025166777,-3.32889388651,-3.73944173877
7.4265490724,-3.789804099,-3.32947637128,-3.74001651182
7.42714413341,-3.79034255062,-3.32992385223,-3.74056230961
7.42773884053,-3.7905722925,-3.33048973176,-3.74113398119
7.42833319419,-3.79116161537,-3.33094975707,-3.74172708336
7.4289271948,-3.79172756094,-3.33041855199,-3.74057140186
7.42952084279,-3.79184274307,-3.33072519252,-3.74113835947
7.43011413856,-3.79241075227,-3.33121533172,-3.74167131061
7.43070708255,-3.7928700754,-3.3317782104,-3.74225555752
7.43129967516,-3.79345930403,-3.33221206195,-3.74190188553
7.43189191681,-3.7940515097,-3.33275065208,-3.74246920994
7.43248380792,-3.79462924269,-3.33293801006,-3.74305301068
7.4330753489,-3.79518426722,-3.33347303407,-3.74284695918
7.43366654017,-3.79423744411,-3.33406417836,-3.74219737973
7.43425738213,-3.79480585795,-3.334653252,-3.74276113936
7.43484787521,-3.79538664524,-3.33510880278,-3.74335162133
7.43543801981,-3.7959525396,-3.33556419729,-3.74394176117
7.43602781635,-3.79653987256,-3.33612682244,-3.74453154061
7.43661726523,-3.79708003928,-3.33654834439,-3.74479272085
7.43720636687,-3.79766866538,-3.3371031605,-3.7447536617
7.43779512167,-3.79825740147,-3.33757765837,-3.74534221684
7.43838353004,-3.79714551019,-3.33814377071,-3.74558949427
7.4389715924,-3.79670284768,-3.3385987382,-3.74617666122
7.43955930913,-3.79726630604,-3.33907725771,-3.7467642521
7.44014668066,-3.79780289987,-3.33953240833,-3.74734951642
7.44073370739,-3.79748184842,-3.34011169114,-3.74786231849
7.44132038972,-3.79801144096,-3.34056920597,-3.74844888318
7.44190672805,-3.79859622693,-3.34109574082,-3.74890012673
7.44249272279,-3.79914793687,-3.34155611189,-3.74948582111
7.44307837435,-3.7997313539,-3.3421417608,-3.74990593152
7.44366368312,-3.80020113799,-3.3427267211,-3.75048330894
7.4442486495,-3.80078608649,-3.3431817798,-3.75106765734
7.44483327389,-3.80136253696,-3.34376639486,-3.75165156043
7.4454175567,-3.80192473409,-3.34433518066,-3.75220552583
7.44600149832,-3.80195843748,-3.34485986057,-3.75278803276
7.44658509916,-3.80246577368,-3.34544286963,-3.75269824564
7.4471683596,-3.80142207579,-3.34592148632,-3.75325172795
7.44775128005,-3.80183278692,-3.34648060918,-3.75382682576
7.4483338609,-3.80239316439,-3.34693553529,-3.75440890558
7.44891610254,-3.80297114058,-3.34740410031,-3.75498997582
7.44949800538,-3.80355295509,-3.34798147975,-3.75527355213
7.45007956981,-3.80256190808,-3.34843094148,-3.75585474303
7.45066079621,-3.80247655336,-3.34888938619,-3.75642654849
7.45124168499,-3.80021211902,-3.34934573201,-3.75694620888
7.45182223653,-3.80068387922,-3.34991823514,-3.75727542032
7.45240245122,-3.80080901473,-3.35037381232,-3.75783468471
7.45298232947,-3.80137147007,-3.35082627679,-3.75841344732
7.45356187164,-3.80158157908,-3.35139177114,-3.75899131971
7.45414107815,-3.79649724726,-3.35195989484,-3.75956821241
7.45471994936,-3.79707582318,-3.35246151439,-3.76006767178
7.45529848568,-3.79748379301,-3.35290918269,-3.7583269942
7.45587668749,-3.7971318918,-3.3534692098,-3.75859677595
7.45645455518,-3.79770356551,-3.35398095139,-3.75911654385
7.45703208912,-3.79827224039,-3.35454787136,-3.75968231866
7.45760928972,-3.79884931673,-3.3551068999,-3.76020457425
7.45818615734,-3.79942574627,-3.35567247994,-3.7606761825
7.45876269238,-3.79961111423,-3.35622634424,-3.76030212188
7.45933889522,-3.80017359824,-3.3567859057,-3.75976122679
7.45991476624,-3.80074875073,-3.35723090584,-3.76033707618
7.46049030583,-3.80114051021,-3.35769389755,-3.76089464622
7.46106551435,-3.80167219398,-3.35826508714,-3.76074863425
7.46164039221,-3.80034292189,-3.35883554143,-3.76126344263
7.46221493977,-3.80090372522,-3.35938113221,-3.76176697762
7.46278915741,-3.801276928,-3.35984893945,-3.76233367689
7.46336304552,-3.80179623608,-3.36030797984,-3.76288669674
7.46393660447,-3.80214721395,-3.36086539371,-3.76215851847
7.46450983464,-3.80270712102,-3.36132591598,-3.76273092677
7.4650827364,-3.80306910306,-3.3618544288,-3.76273538503
7.46565531013,-3.80364114142,-3.36240075801,-3.76322899943
7.46622755622,-3.80421043531,-3.36287298869,-3.7637598593
7.46679947502,-3.80477918101,-3.36315948102,-3.76424545132
7.46737106692,-3.80397122602,-3.36360771812,-3.76479103846
7.46794233229,-3.80402903458,-3.36417289711,-3.76496852307
7.4685132715,-3.80459997342,-3.3647217132,-3.76553296517
7.46908388492,-3.80433667643,-3.36529216414,-3.76609241818
7.46965417293,-3.80490676813,-3.36575779554,-3.76665980021
7.4702241359,-3.80543299365,-3.36631506407,-3.76475087402
